Region/country/area,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Madagascar,0.01,0.0,0.05,0.0,0.0,0.21,0.14,15.4,0.68,8.47,0.63,33.71,2.57,2.75,2.84,2.06,2.11,20.06,0.3,-0.2,0.0,53.65,0.56
Malawi,0.01,0.01,0.01,0.0,0.01,0.02,0.18,0.02,0.23,0.24,1.1,0.93,67.51,2.27,4.43,0.3,7.08,6.72,54.63,0.0,79.1,41.0,0.0
Malaysia,-10.99,37.0,14.0,0.01,-44.99,47.01,25.45,6.63,5.57,-43.8,1098.41,352.58,1470.33,678.75,1166.1,428.81,-652.56,181.24,441.35,609.02,335.36,146.16,0.0
Maldives,0.0,0.0,0.0,0.0,0.01,0.04,0.02,1.41,0.07,0.02,0.02,1.14,0.43,2.13,0.92,2.69,3.3,5.69,4.37,6.1,4.1,5.0,1.25
Mali,0.0,200.3,0.0,0.0,0.3,0.06,0.01,0.08,0.0,0.46,0.43,3.34,64.29,0.96,1.99,0.79,37.46,0.49,1.04,50.46,31.01,144.41,0.0
Malta,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.7,-0.1,7.5,10.5,12.8,26.1,20.2,20.36,18.16,20.13,23.3,32.71,17.57,15.25,8.56
Marshall Islands (the),0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.08,0.11,0.06,0.0,0.1,0.18,0.43,0.0,0.61,0.06,0.01,0.0,0.0,0.0,0.07,0.07
Martinique,0.0,2.25,0.0,1.1,0.0,2.5,1.5,3.3,6.9,12.2,21.6,12.0,2.0,0.5,3.7,1.5,1.8,42.9,17.75,1.88,4.31,0.29,6.16
Mauritania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,18.0,0.15,30.02,16.6,0.0,52.08,0.66,0.0,0.0,1.5,136.37
Mauritius,9.94,-1.0,-1.32,0.0,83.76,-75.76,10.66,-6.96,33.33,0.67,-9.97,-12.41,3.55,0.26,26.0,16.19,7.12,41.79,24.81,8.38,1.98,-2.01,0.0
