Region/country/area,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Latvia,2823.57,2839.54,2484.85,2338.64,3196.52,3413.14,2786.54,2828.32,3212.14,3556.19,3635.56,3076.86,4109.23,3534.13,2802.45,2776.73,3480.79,5461.7,3498.6,3192.11,3649.53,3717.82,3782.63
Lebanon,443.6,331.8,677.84,1264.68,1071.44,1046.28,694.46,585.5,373.4,614.11,839.78,878.48,1189.67,1062.42,216.39,512.16,434.56,506.68,463.64,1108.9,1176.68,1008.18,1038.18
Lesotho,368.02,371.9,398.7,409.02,404.83,458.33,482.81,508.6,504.63,506.55,501.82,490.68,486.58,516.89,522.15,534.23,511.89,502.8,516.6,392.71,427.38,532.4,481.53
Liberia,24.94,24.94,24.94,24.94,24.94,24.94,24.94,24.94,24.94,24.94,24.94,25.28,25.28,25.46,25.59,25.62,26.1,129.84,130.37,130.99,132.23,132.69,133.56
Libya,,,,0.32,1.11,1.91,2.7,3.5,4.29,5.09,5.88,6.68,7.79,7.79,7.79,7.79,7.79,7.79,7.79,7.79,7.79,7.79,7.79
Lithuania,340.0,328.0,358.0,332.0,428.0,460.0,435.0,581.0,602.09,684.09,911.09,1112.27,1183.0,1526.0,1511.0,1678.0,2095.0,2537.85,2204.6,2469.1,2575.2,2621.7,3027.0
Luxembourg,170.6,167.69,151.28,141.14,195.23,209.05,245.63,264.56,282.38,267.81,268.03,245.77,308.06,370.17,397.63,430.79,457.2,600.39,683.25,796.71,976.29,989.84,1011.29
Madagascar,541.87,566.19,537.63,614.21,639.01,649.91,639.93,721.31,701.88,744.45,731.4,711.49,777.03,749.35,834.73,967.21,920.69,819.5,1037.81,959.25,891.94,841.14,939.89
Malawi,1072.82,1097.3,1150.61,1220.77,1301.56,1363.92,1397.14,1425.2,1660.02,1804.13,1885.14,1924.58,1920.0,1912.9,2018.51,2008.04,1946.98,1635.55,1477.68,1727.57,1734.97,1755.17,1756.81
Malaysia,7564.9,6638.15,5987.15,5663.76,6152.46,6609.08,7037.02,6840.83,8722.99,7965.1,7717.17,8693.48,10638.29,12676.3,14137.58,16230.61,20920.31,27542.05,28492.67,28859.7,30596.93,30626.44,30627.5
Maldives,,,,,,0.02,0.08,0.11,2.58,2.68,2.71,2.74,4.45,5.1,8.29,9.66,13.7,18.65,27.18,33.4,42.55,48.7,56.2
Mali,252.66,381.08,810.63,1105.79,1045.81,1051.97,1042.67,1081.48,1118.52,1061.05,1094.96,1142.56,1244.13,1476.59,1534.83,1568.31,1689.09,1750.9,1752.88,1755.99,1836.55,1884.19,1890.99
Malta,,,,,,0.08,0.08,0.08,0.15,0.68,0.68,9.99,25.77,35.56,75.44,102.05,136.25,172.06,199.0,201.85,242.81,263.06,296.96
Marshall Islands (the),0.05,0.05,0.05,0.05,0.1,0.1,0.1,0.1,0.2,0.36,0.43,0.45,0.58,0.82,1.29,1.29,1.51,1.93,2.32,2.32,2.32,2.32,2.41
Martinique,,,7.25,7.25,8.75,8.75,19.4,20.25,22.1,28.5,32.0,46.95,90.75,84.3,96.75,96.85,98.85,90.26,178.25,380.67,353.84,382.05,396.52
Mauritania,,,,,,,,,,,,,13.34,39.14,43.38,130.33,163.09,165.14,252.26,280.19,276.19,276.19,250.19
Mauritius,526.14,548.44,538.0,566.69,592.29,568.19,522.79,552.18,594.81,608.94,578.02,549.72,567.67,595.55,597.76,682.25,666.2,630.04,655.25,710.44,695.6,648.68,601.88
